race_id,日付,レース,馬名,馬番,枠,騎手,斤量,実着順,着順1,人気1,場1,レース名1,着順2,人気2,場2,レース名2,着順3,人気3,場3,レース名3,着順4,人気4,場4,レース名4,着順5,人気5,場5,レース名5,単勝オッズ,人気,オッズ更新日時,source
202603020809,2026-07-19,9,ファビュラススター,11,6,原,58.0,,11.0,1.0,5中山1,3歳以上2勝クラス,4.0,6.0,4中山8,勝浦特別(2勝クラス),3.0,2.0,2福島6,彦星賞(2勝クラス),4.0,4.0,3東京4,芦ノ湖特別(2勝クラス),11.0,3.0,7京都8,ジングルベル賞(2勝クラス),28.0,12,2026-07-19 11:16:52,jra
202603020809,2026-07-19,9,プリティディーヴァ,10,5,坂井,56.0,,10.0,5.0,2東京6,4歳以上2勝クラス,9.0,6.0,1中山6,4歳以上2勝クラス,5.0,7.0,5東京5,3歳以上2勝クラス,15.0,3.0,4中山8,勝浦特別(2勝クラス),7.0,1.0,3東京5,相模湖特別(2勝クラス),27.2,11,2026-07-19 11:16:52,jra
202603020809,2026-07-19,9,ポッドデスペア,14,7,荻野極,55.0,,13.0,9.0,,,11.0,10.0,,,1.0,2.0,,,1.0,1.0,,,,,,,11.1,5,2026-07-19 11:16:52,jra
202602011209,2026-07-19,9,マイスターヴェルク,2,2,横山武,56.0,,2.0,4.0,1函館1,松前特別(2勝クラス),12.0,6.0,2中山8,4歳以上2勝クラス,5.0,4.0,1東京4,4歳以上2勝クラス,6.0,2.0,3福島6,五色沼特別(2勝クラス),10.0,8.0,4中山2,紫苑S(GII),6.1,2,2026-07-19 11:06:02,jra
202603020809,2026-07-19,9,マイネルラッシュ,5,3,武藤,58.0,,12.0,11.0,3京都11,4歳以上2勝クラス,5.0,10.0,3京都8,4歳以上2勝クラス,12.0,13.0,1福島5,医王寺特別(2勝クラス),11.0,15.0,1小倉12,西日本新聞杯(2勝クラス),3.0,14.0,1小倉8,大濠特別(2勝クラス),43.0,15,2026-07-19 11:16:52,jra
202602011209,2026-07-19,9,マドモアゼルアスク,10,7,武豊,56.0,,7.0,6.0,2東京7,調布特別(2勝クラス),1.0,2.0,1新潟2,4歳以上1勝クラス,3.0,4.0,1中京5,4歳以上1勝クラス,2.0,4.0,1中京2,4歳以上1勝クラス,3.0,11.0,1小倉5,4歳以上1勝クラス,21.9,6,2026-07-19 11:06:02,jra
202602011209,2026-07-19,9,マルカオペラ,7,5,舟山,56.0,,4.0,5.0,3京都5,久御山特別(2勝クラス),4.0,6.0,2阪神6,4歳以上2勝クラス,7.0,5.0,1阪神10,皆生特別(2勝クラス),6.0,11.0,1中山3,初凪賞(2勝クラス),4.0,5.0,5阪神4,甲東特別(2勝クラス),26.4,7,2026-07-19 11:06:02,jra
202610020809,2026-07-19,9,モアニ,4,4,永島,56.0,,3.0,7.0,3阪神5,舞子特別(2勝クラス),1.0,7.0,1福島5,4歳以上1勝クラス,13.0,11.0,1中京6,4歳以上1勝クラス,9.0,9.0,1小倉9,4歳以上1勝クラス,11.0,11.0,4阪神4,3歳以上1勝クラス,5.4,3,2026-07-19 10:33:12,jra
202602011209,2026-07-19,9,モンローウォーク,9,6,横山和,53.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.6,1,2026-07-19 11:06:02,jra
202610020809,2026-07-19,9,ヤマニンループ,2,2,藤懸,58.0,,4.0,5.0,2阪神8,蓬莱峡特別(2勝クラス),9.0,7.0,3中山1,4歳以上2勝クラス,7.0,8.0,1小倉11,別府特別(2勝クラス),9.0,6.0,1小倉5,RKB賞(2勝クラス),4.0,3.0,4阪神4,能勢特別(2勝クラス),9.4,5,2026-07-19 10:33:12,jra
202610020809,2026-07-19,9,ユメハハテシナク,8,8,松若,58.0,,3.0,5.0,3阪神2,三木特別(2勝クラス),8.0,6.0,3京都5,久御山特別(2勝クラス),6.0,9.0,3京都1,4歳以上2勝クラス,16.0,14.0,5中京3,鳴海特別(2勝クラス),14.0,11.0,4新潟3,菅名岳特別(2勝クラス),6.0,4,2026-07-19 10:33:12,jra
202603020809,2026-07-19,9,ルージュブリッツ,12,6,津村,53.0,,1.0,7.0,2福島3,3歳以上1勝クラス,5.0,4.0,3中山8,3歳1勝クラス,9.0,7.0,1東京5,3歳1勝クラス,6.0,4.0,5東京5,赤松賞(1勝クラス),1.0,4.0,4東京3,2歳未勝利,13.7,6,2026-07-19 11:16:52,jra
202602011209,2026-07-19,9,レーヴドロペラ,1,1,鮫島駿,56.0,,2.0,3.0,3東京5,町田特別(2勝クラス),9.0,2.0,2中山3,潮来特別(2勝クラス),3.0,4.0,3福島4,三陸特別(2勝クラス),1.0,4.0,4新潟1,岩船特別(1勝クラス),14.0,17.0,2東京10,優駿牝馬(GI),17.7,5,2026-07-19 11:06:02,jra
202602011209,2026-07-19,9,ロートホルン,6,5,斎藤,56.0,,8.0,4.0,2中山5,房総特別(2勝クラス),16.0,1.0,3福島6,五色沼特別(2勝クラス),,5.0,4中山2,紫苑S(GII),1.0,1.0,1函館10,3歳以上1勝クラス,6.0,6.0,2東京2,サンスポ賞フローラS(GII),7.7,3,2026-07-19 11:06:02,jra
202603020809,2026-07-19,9,ロードトレゾール,15,8,団野,58.0,,2.0,3.0,2小倉1,宗像特別(2勝クラス),2.0,5.0,2中山4,4歳以上2勝クラス,6.0,6.0,1小倉8,大濠特別(2勝クラス),12.0,6.0,1中山9,4歳以上2勝クラス,3.0,14.0,1中山4,4歳以上2勝クラス,17.8,7,2026-07-19 11:16:52,jra
202603020809,2026-07-19,9,ヴァンヴィーヴ,3,2,戸崎圭,58.0,,3.0,1.0,1新潟7,大日岳特別(2勝クラス),2.0,2.0,1福島5,医王寺特別(2勝クラス),2.0,1.0,1福島1,花見山特別(2勝クラス),2.0,1.0,1中山6,4歳以上2勝クラス,4.0,2.0,5中山7,ベストウィッシュC(2勝クラス),6.2,4,2026-07-19 11:16:52,jra
202603020809,2026-07-19,9,ヴェントゥーラ,6,3,田辺,56.0,,5.0,1.0,1福島5,医王寺特別(2勝クラス),1.0,1.0,1中京2,4歳以上1勝クラス,4.0,2.0,1小倉12,4歳以上1勝クラス,1.0,10.0,1小倉7,3歳未勝利,9.0,7.0,7京都1,2歳未勝利,6.0,3,2026-07-19 11:16:52,jra
202610020810,2026-07-19,10,アレナパラシオ,16,8,富田,56.0,,4.0,6.0,2小倉1,薩摩S(3勝クラス),2.0,14.0,3京都11,桃山S(3勝クラス),,11.0,3福島6,奥羽S(3勝クラス),1.0,12.0,3福島2,河北新報杯(2勝クラス),8.0,5.0,2小倉3,TAインディア賞(2勝クラス),9.1,4,2026-07-19 11:08:02,jra
202603020810,2026-07-19,10,アロンズロッド,4,4,戸崎圭,58.0,,4.0,1.0,2東京12,青嵐賞(2勝クラス),2.0,1.0,2阪神5,明石特別(2勝クラス),3.0,2.0,1東京5,箱根特別(2勝クラス),2.0,1.0,5東京6,南武特別(2勝クラス),1.0,1.0,4東京4,3歳以上1勝クラス,2.3,1,2026-07-19 10:52:37,jra
202610020810,2026-07-19,10,インザモーメント,15,8,高杉,56.0,,9.0,5.0,1京都1,寿S(3勝クラス),14.0,6.0,4京都5,比叡S(3勝クラス),7.0,5.0,2京都11,桃山S(3勝クラス),9.0,2.0,2京都2,センテニアルパークS(3勝クラス),8.0,2.0,2中山4,湾岸S(3勝クラス),22.9,10,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,ウインシャーガス,1,1,鮫島駿,56.0,,2.0,2.0,1函館6,渡島特別(2勝クラス),3.0,2.0,1函館1,松前特別(2勝クラス),3.0,2.0,3中山6,4歳以上2勝クラス,2.0,4.0,2中山7,館山特別(2勝クラス),1.0,2.0,1小倉2,4歳以上1勝クラス,7.5,3,2026-07-19 10:41:47,jra
202610020810,2026-07-19,10,カミノレアル,6,3,田口,55.0,,6.0,11.0,3京都11,桃山S(3勝クラス),14.0,6.0,1京都5,雅S(3勝クラス),12.0,6.0,4京都4,天橋立S(3勝クラス),1.0,4.0,4阪神6,3歳以上2勝クラス,1.0,1.0,4中京1,3歳以上1勝クラス,9.3,5,2026-07-19 11:08:02,jra
202610020810,2026-07-19,10,カルパ,14,7,酒井,55.0,,1.0,8.0,2小倉2,西部日刊スポーツ杯(2勝クラス),6.0,4.0,2阪神7,吹田特別(2勝クラス),3.0,6.0,1中京6,鈴鹿特別(2勝クラス),4.0,7.0,1阪神6,4歳以上2勝クラス,7.0,6.0,1京都4,4歳以上2勝クラス,5.5,2,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,キングベルベット,5,4,丹内,58.0,,8.0,4.0,1小倉11,早鞆特別(2勝クラス),1.0,6.0,1小倉5,4歳以上1勝クラス,10.0,4.0,5中山7,3歳以上1勝クラス,7.0,9.0,3福島6,3歳以上1勝クラス,11.0,3.0,1函館12,3歳以上1勝クラス,11.2,4,2026-07-19 10:41:47,jra
202603020810,2026-07-19,10,クラヴァンス,10,7,坂井,58.0,,4.0,4.0,3京都5,鴨川特別(2勝クラス),14.0,3.0,1小倉11,別府特別(2勝クラス),1.0,5.0,1小倉4,4歳以上1勝クラス,8.0,9.0,5阪神6,3歳以上1勝クラス,1.0,1.0,3中京6,3歳未勝利,5.9,4,2026-07-19 10:52:37,jra
202610020810,2026-07-19,10,グランキングオー,4,2,渡辺竜,54.0,,12.0,11.0,2小倉1,薩摩S(3勝クラス),1.0,5.0,1福島6,尾瀬特別(2勝クラス),8.0,8.0,1小倉6,由布院特別(2勝クラス),13.0,7.0,1小倉2,響灘特別(2勝クラス),8.0,7.0,4京都6,3歳以上2勝クラス,18.5,8,2026-07-19 11:08:02,jra
202603020810,2026-07-19,10,コスモイシュタル,6,5,松岡,56.0,,3.0,4.0,2福島2,松島特別(2勝クラス),3.0,4.0,2東京10,国分寺特別(2勝クラス),3.0,4.0,1新潟1,胎内川特別(2勝クラス),1.0,4.0,1福島2,4歳以上1勝クラス,13.0,4.0,1中京4,4歳以上1勝クラス,5.9,3,2026-07-19 10:52:37,jra
202603020810,2026-07-19,10,ゴーソーファー,2,2,嶋田,56.0,,15.0,9.0,2東京9,4歳以上2勝クラス,10.0,7.0,2中山5,房総特別(2勝クラス),9.0,6.0,2中山2,富里特別(2勝クラス),15.0,5.0,4京都5,3歳以上2勝クラス,5.0,3.0,4東京6,3歳以上2勝クラス,32.7,9,2026-07-19 10:52:37,jra
202610020810,2026-07-19,10,サイモンシュバリエ,12,6,吉村,56.0,,1.0,1.0,3京都10,4歳以上2勝クラス,3.0,4.0,3京都5,4歳以上2勝クラス,1.0,3.0,1阪神3,4歳以上1勝クラス,4.0,1.0,2京都6,4歳以上1勝クラス,3.0,1.0,1京都4,4歳以上1勝クラス,15.1,7,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,シーズザスローン,9,6,武豊,55.0,,1.0,1.0,1函館7,3歳以上1勝クラス,2.0,1.0,1函館4,3歳以上1勝クラス,7.0,5.0,2阪神1,毎日杯(GIII),7.0,5.0,1東京8,ヒヤシンスS(L),5.0,2.0,1京都2,3歳1勝クラス,4.6,2,2026-07-19 10:41:47,jra
202603020810,2026-07-19,10,ジェットブレード,1,1,菊沢,58.0,,6.0,12.0,1新潟6,信濃川特別(2勝クラス),10.0,6.0,3京都2,比良山特別(2勝クラス),4.0,6.0,1中京5,TAインディア賞(2勝クラス),5.0,6.0,1中京1,茶臼山高原特別(2勝クラス),5.0,5.0,1中山2,初日の出賞(2勝クラス),16.5,5,2026-07-19 10:52:37,jra
202602011210,2026-07-19,10,ジュンラトゥール,7,5,浜中,58.0,,4.0,5.0,1函館4,檜山特別(2勝クラス),4.0,6.0,1函館2,津軽海峡特別(2勝クラス),3.0,7.0,1福島6,尾瀬特別(2勝クラス),7.0,9.0,1阪神9,4歳以上2勝クラス,9.0,4.0,1中京1,中京スポーツ杯(2勝クラス),18.8,6,2026-07-19 10:41:47,jra
202610020810,2026-07-19,10,ジューンエオス,1,1,西村淳,54.0,,3.0,4.0,2小倉1,薩摩S(3勝クラス),11.0,9.0,2中山7,韓国馬事会杯(3勝クラス),1.0,5.0,1小倉11,早鞆特別(2勝クラス),12.0,5.0,5中山8,ハッピーエンドC(2勝クラス),12.0,1.0,5阪神2,豊中特別(2勝クラス),5.3,1,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,タガノエルー,12,7,古川吉,55.0,,1.0,1.0,1新潟1,わらび賞(1勝クラス),2.0,1.0,2阪神5,3歳1勝クラス,2.0,2.0,1阪神10,3歳1勝クラス,4.0,3.0,2京都1,3歳1勝クラス,1.0,9.0,1京都1,3歳未勝利,2.0,1,2026-07-19 10:41:47,jra
202610020810,2026-07-19,10,ダノンスウィッチ,3,2,松若,55.0,,8.0,8.0,2東京12,ARF杯薫風S(3勝クラス),13.0,6.0,2阪神4,天満橋S(3勝クラス),13.0,5.0,1京都6,羅生門S(3勝クラス),2.0,6.0,5阪神6,御影S(3勝クラス),10.0,4.0,4京都6,LトレーナーC(3勝クラス),19.1,9,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,テルアスワッド,3,3,北村友,58.0,,4.0,7.0,1新潟5,中ノ岳特別(2勝クラス),1.0,8.0,1中京4,4歳以上1勝クラス,7.0,8.0,3京都5,3歳以上1勝クラス,6.0,8.0,3中京1,3歳以上1勝クラス,10.0,9.0,2小倉2,3歳以上1勝クラス,35.5,9,2026-07-19 10:41:47,jra
202610020810,2026-07-19,10,テーオールビー,5,3,藤懸,52.0,,6.0,13.0,2小倉1,薩摩S(3勝クラス),11.0,9.0,3京都4,東大路S(3勝クラス),7.0,11.0,2中山7,韓国馬事会杯(3勝クラス),9.0,10.0,1小倉9,小倉城S(3勝クラス),1.0,5.0,3福島3,西郷特別(2勝クラス),36.4,15,2026-07-19 11:08:02,jra
202610020810,2026-07-19,10,ナヴォーナ,10,5,幸,55.0,,10.0,12.0,2小倉3,博多S(3勝クラス),3.0,7.0,5阪神2,元町S(3勝クラス),6.0,6.0,5東京5,秋色S(3勝クラス),6.0,10.0,4京都1,清水S(3勝クラス),14.0,15.0,4新潟3,魚沼S(3勝クラス),30.6,13,2026-07-19 11:08:02,jra
202603020810,2026-07-19,10,バセリーナ,5,5,野中,58.0,,7.0,8.0,2福島4,白河特別(2勝クラス),7.0,10.0,2京都6,春日特別(2勝クラス),9.0,15.0,1中山3,初凪賞(2勝クラス),11.0,11.0,5中山4,霞ヶ浦特別(2勝クラス),1.0,13.0,3福島1,3歳以上1勝クラス,31.2,8,2026-07-19 10:52:37,jra
202603020810,2026-07-19,10,バードウォッチャー,12,8,津村,58.0,,14.0,11.0,1新潟6,信濃川特別(2勝クラス),6.0,5.0,2中山2,富里特別(2勝クラス),4.0,6.0,1東京2,4歳以上2勝クラス,7.0,7.0,5中京6,名古屋日刊スポーツ杯(2勝クラス),7.0,8.0,4新潟4,村上特別(2勝クラス),22.3,6,2026-07-19 10:52:37,jra
202603020810,2026-07-19,10,ビッグデイメイク,3,3,柴田大,56.0,,9.0,12.0,2福島4,白河特別(2勝クラス),8.0,9.0,3阪神4,逆瀬川特別(2勝クラス),11.0,11.0,2東京11,葉山特別(2勝クラス),9.0,9.0,1阪神5,千里山特別(2勝クラス),13.0,13.0,1中山4,初咲賞(2勝クラス),136.5,12,2026-07-19 10:52:37,jra
202602011210,2026-07-19,10,フォーワンセルフ,13,8,荻野琢,58.0,,12.0,12.0,2東京4,4歳以上2勝クラス,8.0,11.0,3中山7,葛飾特別(2勝クラス),12.0,12.0,1中京6,鈴鹿特別(2勝クラス),8.0,14.0,1中山9,4歳以上2勝クラス,7.0,14.0,5中京5,ヤングJSFR中京2(2勝クラス),124.7,14,2026-07-19 10:41:47,jra
202602011210,2026-07-19,10,プライベートアイズ,14,8,横山武,58.0,,2.0,4.0,3阪神1,加古川特別(2勝クラス),11.0,7.0,2東京7,立川特別(2勝クラス),5.0,6.0,2東京2,4歳以上2勝クラス,4.0,8.0,1東京5,4歳以上2勝クラス,3.0,3.0,2新潟3,苗場特別(2勝クラス),12.6,5,2026-07-19 10:41:47,jra
202610020810,2026-07-19,10,プロミシングスター,7,4,秋山稔,54.0,,10.0,10.0,2小倉1,薩摩S(3勝クラス),13.0,8.0,3阪神4,リボン賞(3勝クラス),9.0,8.0,3京都1,観月橋S(3勝クラス),11.0,2.0,5阪神6,御影S(3勝クラス),5.0,3.0,4京都6,LトレーナーC(3勝クラス),35.9,14,2026-07-19 11:08:02,jra
202610020810,2026-07-19,10,マッシャーブルム,9,5,鮫島良,56.0,,15.0,8.0,2小倉1,薩摩S(3勝クラス),16.0,5.0,3京都4,東大路S(3勝クラス),5.0,2.0,1札幌2,ポプラS(3勝クラス),2.0,5.0,2小倉1,博多S(3勝クラス),2.0,11.0,2京都10,高瀬川S(3勝クラス),29.7,12,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,マンダリンボレロ,10,6,遠藤,58.0,,4.0,7.0,2福島3,横手特別(2勝クラス),6.0,11.0,3東京4,3歳以上2勝クラス,7.0,11.0,2東京10,三峰山特別(2勝クラス),9.0,9.0,3中山1,4歳以上2勝クラス,4.0,10.0,2中山4,4歳以上2勝クラス,42.4,12,2026-07-19 10:41:47,jra
202602011210,2026-07-19,10,マーウォルス,8,5,佐々木,58.0,,7.0,8.0,1函館2,津軽海峡特別(2勝クラス),6.0,4.0,1福島6,尾瀬特別(2勝クラス),5.0,10.0,1小倉11,早鞆特別(2勝クラス),1.0,1.0,1小倉8,4歳以上1勝クラス,5.0,5.0,5阪神5,3歳以上1勝クラス,38.6,10,2026-07-19 10:41:47,jra
202610020810,2026-07-19,10,メイショウオーロラ,11,6,高倉,51.0,,12.0,15.0,3京都11,桃山S(3勝クラス),8.0,14.0,1中京6,伊勢S(3勝クラス),12.0,9.0,1阪神8,甲南S(3勝クラス),6.0,10.0,2京都1,舞鶴S(3勝クラス),10.0,10.0,5東京1,錦秋S(3勝クラス),47.9,16,2026-07-19 11:08:02,jra
202610020810,2026-07-19,10,メイショウシナノ,2,1,菱田,55.0,,9.0,11.0,3阪神6,姫路S(3勝クラス),7.0,12.0,3京都7,上賀茂S(3勝クラス),4.0,6.0,1阪神8,甲南S(3勝クラス),3.0,5.0,1小倉9,小倉城S(3勝クラス),7.0,9.0,1小倉5,豊前S(3勝クラス),25.8,11,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,メイショウタイピン,11,7,池添,58.0,,4.0,9.0,1函館7,竜飛崎特別(2勝クラス),5.0,2.0,1函館2,津軽海峡特別(2勝クラス),5.0,9.0,2東京8,青梅特別(2勝クラス),5.0,7.0,2東京3,4歳以上2勝クラス,9.0,8.0,1京都7,大津特別(2勝クラス),25.5,7,2026-07-19 10:41:47,jra
202610020810,2026-07-19,10,モズカトレア,8,4,田山,52.0,,14.0,2.0,1新潟1,三条S(3勝クラス),9.0,2.0,2京都1,舞鶴S(3勝クラス),1.0,1.0,1京都3,出町特別(2勝クラス),2.0,1.0,4京都2,3歳以上2勝クラス,2.0,2.0,4中山7,3歳以上2勝クラス,10.0,6,2026-07-19 11:08:02,jra
202602011210,2026-07-19,10,ヤコブセン,2,2,横山琉,58.0,,12.0,15.0,1函館1,松前特別(2勝クラス),8.0,7.0,2東京1,石和特別(2勝クラス),14.0,10.0,1小倉5,RKB賞(2勝クラス),1.0,3.0,1小倉2,4歳以上1勝クラス,9.0,16.0,5中山7,3歳以上1勝クラス,101.9,13,2026-07-19 10:41:47,jra
202603020810,2026-07-19,10,ヤマニンガラッシア,9,7,木幡巧,58.0,,4.0,3.0,3阪神2,三木特別(2勝クラス),2.0,9.0,3中山6,4歳以上2勝クラス,15.0,12.0,1小倉6,由布院特別(2勝クラス),7.0,9.0,5中山4,霞ヶ浦特別(2勝クラス),8.0,5.0,2福島4,白河特別(2勝クラス),22.7,7,2026-07-19 10:52:37,jra
202603020810,2026-07-19,10,ヨシヒロ,11,8,木幡育,58.0,,12.0,11.0,2福島4,白河特別(2勝クラス),13.0,10.0,浦和,梅見月特別(B3),10.0,10.0,船橋,アメジスト特別(B3),13.0,7.0,船橋,初夢特別(B3),8.0,5.0,船橋,柊特別(B3),54.5,11,2026-07-19 10:52:37,jra
202602011210,2026-07-19,10,ルージュマローネ,4,3,横山和,56.0,,4.0,8.0,1函館6,渡島特別(2勝クラス),11.0,8.0,1新潟2,咲花特別(2勝クラス),1.0,9.0,1福島1,4歳以上1勝クラス,10.0,11.0,1中京4,4歳以上1勝クラス,7.0,7.0,1中山8,4歳以上1勝クラス,27.7,8,2026-07-19 10:41:47,jra
202603020810,2026-07-19,10,ルールーリマ,7,6,荻野極,56.0,,1.0,1.0,1新潟5,石打特別(1勝クラス),2.0,1.0,1福島3,桑折特別(1勝クラス),3.0,4.0,1中京3,4歳以上1勝クラス,5.0,1.0,1小倉10,4歳以上1勝クラス,4.0,3.0,3福島5,高湯温泉特別(1勝クラス),4.4,2,2026-07-19 10:52:37,jra
202602011210,2026-07-19,10,レイザリオ,6,4,斎藤,58.0,,10.0,9.0,1函館2,津軽海峡特別(2勝クラス),1.0,5.0,1福島2,4歳以上1勝クラス,7.0,5.0,1小倉8,4歳以上1勝クラス,13.0,4.0,5中京3,3歳以上1勝クラス,3.0,8.0,3福島6,3歳以上1勝クラス,42.3,11,2026-07-19 10:41:47,jra
202603020810,2026-07-19,10,レッセパッセ,8,6,原,56.0,,8.0,11.0,2福島2,松島特別(2勝クラス),8.0,9.0,2東京7,調布特別(2勝クラス),9.0,10.0,3中山8,野島崎特別(2勝クラス),10.0,11.0,2中山7,館山特別(2勝クラス),5.0,13.0,1小倉11,別府特別(2勝クラス),34.2,10,2026-07-19 10:52:37,jra
202610020810,2026-07-19,10,レヴァンテシチー,13,7,松山,55.0,,7.0,2.0,3阪神6,姫路S(3勝クラス),1.0,2.0,3京都4,六波羅特別(2勝クラス),1.0,2.0,2阪神8,4歳以上1勝クラス,4.0,1.0,1中京4,4歳以上1勝クラス,2.0,1.0,1阪神3,4歳以上1勝クラス,5.8,3,2026-07-19 11:08:02,jra
202602011211,2026-07-19,11,アルテクィーン,4,4,鮫島駿,55.0,,2.0,1.0,,,2.0,4.0,,,,,,,,,,,,,,,22.1,9,2026-07-19 11:15:52,jra
202602011211,2026-07-19,11,イモージェン,9,6,佐々木,55.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,3.9,2,2026-07-19 11:15:52,jra
202610020811,2026-07-19,11,ウエストナウ,14,7,高杉,57.5,,1.0,3.0,2東京6,メトロポリタンS(L),2.0,4.0,2阪神5,大阪ーハンブルクC(OP),11.0,10.0,1中山1,日刊スポ賞中山金杯(GIII),13.0,6.0,5阪神1,鳴尾記念(GIII),1.0,5.0,4京都3,アンドロメダS(L),10.7,5,2026-07-19 10:41:32,jra
202602011211,2026-07-19,11,ウンスイ,6,5,横山琉,55.0,,6.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,83.4,13,2026-07-19 11:15:52,jra
202603020811,2026-07-19,11,エコロアゼル,5,3,団野,57.0,,4.0,1.0,2中山8,千葉S(OP),2.0,2.0,1中山7,ジャニュアリーS(OP),3.0,6.0,5中山4,カペラS(GIII),1.0,2.0,4東京11,秋嶺S(3勝クラス),3.0,4.0,門別,北海道スプリントカッ(JpnIII),5.1,1,2026-07-19 10:25:17,jra
202610020811,2026-07-19,11,エヒト,5,3,吉村,58.0,,15.0,11.0,3京都4,天皇賞(春)(GI),4.0,10.0,3中山1,日経賞(GII),3.0,14.0,1中山9,アメリカジョッキーC(GII),8.0,15.0,2東京5,エプソムC(GIII),7.0,9.0,1京都6,京都記念(GII),17.5,7,2026-07-19 10:41:32,jra
202610020811,2026-07-19,11,カエルム,13,7,Ｍデムーロ,52.0,,14.0,1.0,3阪神5,ストークS(3勝クラス),1.0,6.0,2中山3,潮来特別(2勝クラス),4.0,5.0,1小倉9,皿倉山特別(2勝クラス),2.0,2.0,1小倉1,海の中道特別(2勝クラス),6.0,5.0,3福島4,三陸特別(2勝クラス),33.1,11,2026-07-19 10:41:32,jra
202603020811,2026-07-19,11,カズゴルティス,4,2,小崎,57.0,,8.0,10.0,3京都1,天王山S(OP),15.0,10.0,3中山8,京葉S(L),8.0,12.0,1中山6,カーバンクルS(OP),7.0,9.0,4京都1,室町S(OP),1.0,5.0,4中山9,外房S(3勝クラス),94.5,15,2026-07-19 10:25:17,jra
202610020811,2026-07-19,11,カネフラ,11,6,富田,53.0,,7.0,8.0,2阪神5,大阪ーハンブルクC(OP),5.0,11.0,1小倉6,小倉日経賞(OP),17.0,17.0,5中京3,中日新聞杯(GIII),11.0,18.0,3京都2,京都大賞典(GII),12.0,13.0,4阪神3,チャレンジC(GIII),100.2,14,2026-07-19 10:41:32,jra
202610020811,2026-07-19,11,ガイアメンテ,6,3,川田,57.0,,1.0,2.0,3京都10,都大路S(L),2.0,6.0,1福島2,福島民報杯(L),7.0,8.0,1小倉10,小倉大賞典(GIII),17.0,2.0,1京都1,スポニチ賞京都金杯(GIII),1.0,1.0,4京都4,ドンカスターC(3勝クラス),5.6,2,2026-07-19 10:41:32,jra
202603020811,2026-07-19,11,ガビーズシスター,7,4,戸崎圭,57.0,,6.0,4.0,キングアブドゥル,リヤドダートスプリン(GII),4.0,3.0,5中山4,カペラS(GIII),4.0,3.0,浦和,テレ玉杯オーバルスプ(JpnIII),5.0,1.0,大井,東京スプリント競走(JpnIII),3.0,3.0,キングアブドゥル,リヤドダートスプリン(GII),6.0,3,2026-07-19 10:25:17,jra
202602011211,2026-07-19,11,クロリス,8,6,岩田康,55.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,39.1,11,2026-07-19 11:15:52,jra
202603020811,2026-07-19,11,グッジョブ,12,6,菊沢,57.0,,9.0,13.0,1新潟2,越後S(OP),11.0,12.0,1京都3,すばるS(L),15.0,10.0,5阪神8,ギャラクシーS(OP),7.0,12.0,5東京5,霜月S(OP),8.0,3.0,2福島8,福島テレビ賞(OP),25.8,11,2026-07-19 10:25:17,jra
202603020811,2026-07-19,11,ケイアイアニラ,6,3,丸田,57.0,,15.0,9.0,3阪神5,天保山S(OP),12.0,9.0,3京都1,天王山S(OP),8.0,2.0,1中山7,ジャニュアリーS(OP),1.0,2.0,5中山8,フェアウェルS(3勝クラス),3.0,3.0,7京都1,姫路S(3勝クラス),72.0,14,2026-07-19 10:25:17,jra
202610020811,2026-07-19,11,ケイズレーヴ,12,6,渡辺竜,56.0,,1.0,5.0,笠松,オグリキャップ記念(重賞),3.0,2.0,笠松,飛山濃水杯(重賞),7.0,3.0,名古屋,梅見月杯(重賞),5.0,8.0,園田,兵庫ゴールドトロフィ(JpnIII),2.0,1.0,園田,楠賞(重賞),119.0,16,2026-07-19 10:41:32,jra
202603020811,2026-07-19,11,ゲッティヴィラ,10,5,石川,57.0,,10.0,11.0,3京都8,栗東S(L),9.0,2.0,3京都1,天王山S(OP),7.0,3.0,1阪神2,令月S(OP),1.0,1.0,2京都3,橿原S(3勝クラス),2.0,2.0,5阪神1,妙見山S(3勝クラス),54.7,13,2026-07-19 10:25:17,jra
202610020811,2026-07-19,11,コパノサントス,4,2,藤懸,53.0,,10.0,13.0,3京都10,都大路S(L),12.0,11.0,2東京6,メトロポリタンS(L),10.0,8.0,1阪神8,阪神大賞典(GII),9.0,7.0,1東京7,ダイヤモンドS(GIII),1.0,3.0,5京都8,古都S(3勝クラス),104.1,15,2026-07-19 10:41:32,jra
202610020811,2026-07-19,11,サフィラ,8,4,西村淳,55.5,,13.0,11.0,1新潟5,新潟大賞典(GIII),9.0,12.0,1中京2,東海テレビ杯金鯱賞(GII),5.0,7.0,2京都6,京都記念(GII),7.0,15.0,4京都4,エリザベス女王杯(GI),12.0,7.0,4東京4,アイルランドT(GII),19.3,9,2026-07-19 10:41:32,jra
